apps/erpnext/erpnext/utilities/activation.py +73,"Quotations are proposals, bids you have sent to your customers",عروض الأسعار هي العروض و العطاءات و المناقصات التي تم إرسالها للعملاء
DocType: Sales Order,Customer's Purchase Order,طلب شراء العميل
DocType: Consultation,Patient,المريض
apps/erpnext/erpnext/selling/report/customer_credit_balance/customer_credit_balance.py +47,Bypass credit check at Sales Order ,تجاوز عن مراجعة الائتمان في طلب البيع
DocType: Land Unit,Check if it is a hydroponic unit,أشر عليها إذا كانت وحدة زراعة مائية
apps/erpnext/erpnext/config/stock.py +109,Serial No and Batch,رقم السيريال و الباتش
DocType: Warranty Claim,From Company,من شركة
apps/erpnext/erpnext/education/doctype/assessment_plan/assessment_plan.py +40,Sum of Scores of Assessment Criteria needs to be {0}.,مجموع الدرجات لمعايير التقييم يجب أن يكون {0}.
apps/erpnext/erpnext/assets/doctype/asset/asset.py +77,Please set Number of Depreciations Booked,الرجاء تحديد عدد الإهلاكات المستنفذه أو التي تم تسجيلها مسبقا
DocType: Supplier Scorecard Period,Calculations,العمليات الحسابية
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +89,Value or Qty,القيمة أو الكمية
DocType: Payment Terms Template,Payment Terms,شروط الدفع
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +426,Productions Orders cannot be raised for:,أوامر الإنتاج لايمكن إنشئها من أجل:
apps/erpnext/erpnext/utilities/user_progress.py +144,Minute,دقيقة
DocType: Purchase Invoice,Purchase Taxes and Charges,الضرائب و الرسوم علي المشتريات
DocType: Chapter,Meetup Embed HTML,ملتقي تضمين HTML
apps/erpnext/erpnext/utilities/user_progress.py +118,Go to Suppliers,إنتقل إلى الموردين
,Qty to Receive,كمية للإستلام
DocType: Leave Block List,Leave Block List Allowed,قائمة أيام حظر الأجازات مفعلة
DocType: Grading Scale Interval,Grading Scale Interval,درجات مقياس الفاصل الزمني
apps/erpnext/erpnext/hr/doctype/vehicle_log/vehicle_log.py +49,Expense Claim for Vehicle Log {0},مطالبة بالمصروفات لسجل السيارة {0}
DocType: Sales Invoice Item,Discount (%) on Price List Rate with Margin,خصم (٪) على سعر قائمة الأسعار مع الهامش
apps/erpnext/erpnext/patches/v7_0/create_warehouse_nestedset.py +59,All Warehouses,جميع المخازن
DocType: Sales Partner,Retailer,تاجر التجزئة
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +115,Credit To account must be a Balance Sheet account,حساب أستاذ (دائن الى) يجب أن يكون من حسابات الميزانية العمومية
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +122,All Supplier Types,جميع أنواع الموردين
DocType: Donor,Donor,الجهات المانحة
DocType: Global Defaults,Disable In Words,تعطيل المبلغ بالكلمات المفقطة
apps/erpnext/erpnext/stock/doctype/item/item.py +49,Item Code is mandatory because Item is not automatically numbered,كود الصنف إلزامي لأن الصنف لا يتم ترقيمة تلقائيا
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +98,Quotation {0} not of type {1},عرض الأسعار {0} ليس من النوع {1}
DocType: Maintenance Schedule Item,Maintenance Schedule Item,صنف جدول مواعيد الصيانه
DocType: Sales Order,%  Delivered,تم تسليم ٪
apps/erpnext/erpnext/education/doctype/fees/fees.js +105,Please set the Email ID for the Student to send the Payment Request,يرجى تحديد إيميل الطالب لإرسال طلب السداد
DocType: Production Order,PRO-,PRO-
DocType: Patient,Medical History,التاريخ الطبى
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +157,Bank Overdraft Account,حساب البنك للسحب على المكشوف
DocType: Patient,Patient ID,معرف المريض
DocType: Physician Schedule,Schedule Name,إسم جدول المواعيد الزمني
apps/erpnext/erpnext/projects/doctype/timesheet/timesheet.js +48,Make Salary Slip,إنشاء كشف مفردات المرتب
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.js +838,Add All Suppliers,إضافة جميع الموردين
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +83,Row #{0}: Allocated Amount cannot be greater than outstanding amount.,الصف # {0}: المبلغ المخصص لا يمكن أن يكون أكبر من المبلغ المستحق.
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.js +75,Browse BOM,متصفح البوم
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +155,Secured Loans,قروض بضمانات
DocType: Purchase Invoice,Edit Posting Date and Time,تعديل تاريخ الترحيل و الوقت
apps/erpnext/erpnext/assets/doctype/asset/depreciation.py +101,Please set Depreciation related Accounts in Asset Category {0} or Company {1},يرجى تحديد الحسابات المتعلقة بالإهلاك في فئة الأصول {0} أو الشركة {1}
DocType: Lab Test Groups,Normal Range,المعدل الطبيعي
DocType: Academic Term,Academic Year,السنة الدراسية
apps/erpnext/erpnext/stock/report/item_variant_details/item_variant_details.py +72,Available Selling,البيع المتاح
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +169,Opening Balance Equity,الرصيد الإفتتاحي لحقوق الملكية
DocType: Lead,CRM,إدارة علاقات العملاء
DocType: Purchase Invoice,N,N
apps/erpnext/erpnext/education/report/assessment_plan_status/assessment_plan_status.py +175,Remaining,متبقية
DocType: Appraisal,Appraisal,تقييم الأداء
DocType: Purchase Invoice,GST Details,GST تفاصيل
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.py +154,Email sent to supplier {0},تم إرسال إيميل إلى المورد {0}
DocType: Item,Default Sales Unit of Measure,وحدة قياس المبيعات الإفتراضية
DocType: Opportunity,OPTY-,OPTY-
apps/erpnext/erpnext/hr/doctype/leave_block_list/leave_block_list.py +19,Date is repeated,التاريخ مكرر
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +27,Authorized Signatory,المخول بالتوقيع
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +215,Leave approver must be one of {0},المخول بالموافقة على الأجازات يجب ان يكون واحد من {0}
apps/erpnext/erpnext/education/doctype/fee_schedule/fee_schedule.js +67,Create Fees,إنشاء الرسوم
DocType: Project,Total Purchase Cost (via Purchase Invoice),إجمالي تكلفة الشراء (من خلال فاتورة الشراء)
DocType: Training Event,Start Time,توقيت البدء
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +399,Select Quantity,تحديد الكمية
DocType: Customs Tariff Number,Customs Tariff Number,رقم التعريفة الجمركية
DocType: Patient Appointment,Patient Appointment,كشف المريض
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +34,Approving Role cannot be same as role the rule is Applicable To,الدور الوظيفي للموافقة لا يمكن أن يكون نفس الدور الوظيفي للقاعدة التي تنطبق عليه
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +64,Unsubscribe from this Email Digest,إلغاء الاشتراك من البريد الإلكتروني لموجز العمليات
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.js +828,Get Suppliers By,الحصول على الموردين بواسطة
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +170,{0} not found for Item {1},{0} لم يتم العثور عليها للصنف {1}
apps/erpnext/erpnext/utilities/user_progress.py +194,Go to Courses,إنتقل إلى المقررات التعليمية
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.js +28,Message Sent,تم إرسال الرسالة
apps/erpnext/erpnext/accounts/doctype/account/account.py +100,Account with child nodes cannot be set as ledger,الحساب الذي لديه حسابات فرعية لا يمكن تعيينه كـ حساب دفتر أستاد
DocType: C-Form,II,II
DocType: Sales Invoice,Rate at which Price list currency is converted to customer's base currency,السعر الذي يتم بموجبه تحويل سعر العملة لقائمة الأسعار الي العملة الأساسية للعميل
DocType: Purchase Invoice Item,Net Amount (Company Currency),صافي المبلغ  (بعملة الشركة)
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +229,Total advance amount cannot be greater than total sanctioned amount,لا يمكن أن يكون إجمالي مبلغ العهدة المدفوعة مقدما أكبر من المبلغ الإجمالي المقرر صرفه
DocType: Salary Slip,Hour Rate,سعر الساعة
DocType: Stock Settings,Item Naming By,تسمية الصنف بواسطة
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py +46,Another Period Closing Entry {0} has been made after {1},قيد إقفال فترة آخر {0} تم إنشائه بعد {1}
DocType: Production Order,Material Transferred for Manufacturing,المواد المحولة لغرض التصنيع
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +32,Account {0} does not exists,الحساب {0} غير موجود
DocType: Project,Project Type,نوع المشروع
apps/erpnext/erpnext/projects/doctype/task/task.py +142,Child Task exists for this Task. You can not delete this Task.,مهمة فرعية (إبن) موجودة لهذه المهمة. لا يمكنك حذف هذه المهمة.
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +16,Either target qty or target amount is mandatory.,الكمية المستهدفة أو المبلغ المستهدف إلزامي
apps/erpnext/erpnext/hub_node/page/hub/hub.js +731,No more results,لا مزيد من النتائج
apps/erpnext/erpnext/config/projects.py +51,Cost of various activities,تكلفة الأنشطة المختلفة
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +60,"Setting Events to {0}, since the Employee attached to the below Sales Persons does not have a User ID{1}",تعيين الأحداث إلى {0}، طالما أن الموظف المرفق بمندوبي المبيعات أدناه ليس لديه معرف مستخدم {1}
DocType: Timesheet,Billing Details,تفاصيل الفوترة
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +155,Source and target warehouse must be different,يجب أن يكون مخزن المصدر و المخزن المستهدف مختلفين
